,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
2539,132.39999389648438,132.39999389648438,132.1999969482422,132.3000030517578,2023-03-16 15:01:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.3582172827745,132.21678729486223,132.47207683315247,132.19042354831726,132.52011149367075,132.1898875908019,132.613779459547,132.22621748869517,133.10352744635685,132.14646980706112,133.237382433236,132.2426157357093,-0.04891428612936011,-0.021885736825949936,-0.013526745867011414,132.28750228881836,132.3000030517578,132.30833435058594,132.3000030517578,132.37499936421713,132.39999389648438,132.72374897003175,132.8000030517578,132.03458319769965,132.3000030517578,0.076,0.076,0.076,0.0,4.585,1.407,0.465,1.927,3.348,5.3,7.676,0.044,0.063,0.13,0.083,0.166,0.083,0.237,0.056,0.604,0.116,0.704,0.043,-270573.135,-604603.308,-978162.31,0.009,0.0,0.006,0.0,0.057,0.076,0.319,0.377,0.201,0.0,0.0
2541,132.1999969482422,132.3000030517578,132.1999969482422,132.1999969482422,2023-03-16 15:03:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.36601691457983,132.15898461129908,132.4264893672703,132.17351101419942,132.48227557447808,132.16772289964302,132.6209248132972,132.199072134945,133.09367155852556,132.1263256948924,133.23659279668436,132.2298052746047,-0.057931618873851676,-0.023976556369841102,-0.029811507106330737,132.26250076293945,132.3000030517578,132.2833340962728,132.3000030517578,132.3541660308838,132.3000030517578,132.71666558583578,132.8000030517578,132.03111097547742,132.3000030517578,0.0,0.076,0.0,0.0,4.506,1.33,0.54,2.001,3.421,5.372,7.746,0.125,0.031,0.171,0.02,0.213,0.024,0.317,0.001,0.671,0.056,0.778,0.023,-228300.074,-551471.911,-443552.914,0.047,0.076,0.063,0.076,0.116,0.076,0.389,0.452,0.128,0.076,1.0
2544,132.3000030517578,132.3000030517578,132.1999969482422,132.3000030517578,2023-03-16 15:06:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.36758918661374,132.18241386514407,132.40849632777068,132.17900519810823,132.45363605893704,132.16636516176607,132.62144215426497,132.18655589261004,133.08747724970522,132.10452012578304,133.22884518520038,132.21835293491682,-0.04241743574405632,-0.015621853461517744,-0.0014942942860898256,132.2750015258789,132.3000030517578,132.2750015258789,132.3000030517578,132.32916641235352,132.3000030517578,132.7095822652181,132.8000030517578,132.02791652679443,132.3000030517578,0.0,0.0,0.076,0.0,4.585,1.407,0.465,1.927,3.348,5.3,7.676,0.051,0.089,0.082,0.092,0.116,0.101,0.242,0.086,0.592,0.148,0.697,0.062,-312000.049,-846990.565,-8853777.906,0.019,0.0,0.019,0.0,0.022,0.0,0.309,0.377,0.206,0.0,0.0
2545,132.3000030517578,132.3000030517578,132.0,132.0,2023-03-16 15:07:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.44963636431393,132.02536592450443,132.44339497617898,132.09410731263938,132.4600185253929,132.10998269531024,132.63781186299022,132.15018618388476,133.09423955363542,132.083757882888,133.2304045218413,132.20799354944774,-0.06228944096477562,-0.021303249007138415,-0.04402883118962109,132.23750114440918,132.3000030517578,132.25000127156576,132.3000030517578,132.30833307902017,132.3000030517578,132.70583229064943,132.8000030517578,132.02666653527154,132.3000030517578,0.227,0.227,0.0,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.339,0.019,0.335,0.071,0.347,0.083,0.481,0.114,0.822,0.063,0.924,0.157,-212013.926,-619723.795,-299903.552,0.18,0.227,0.189,0.227,0.233,0.227,0.532,0.602,0.02,0.227,1.0
2546,132.10000610351562,132.10000610351562,132.0,132.10000610351562,2023-03-16 15:08:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.437701012813,131.98730203894482,132.4288891653375,132.07111464935977,132.45467641961253,132.08532602179375,132.63425448538504,132.13374356148995,133.09708655722275,132.06891106240616,133.2300740533769,132.20032401791215,-0.0691711297778852,-0.026924325954580556,-0.04940863374434912,132.2125015258789,132.25,132.23333485921225,132.3000030517578,132.29583358764648,132.3000030517578,132.70208231608072,132.8000030517578,132.02527764638265,132.3000030517578,0.0,0.0,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.255,0.085,0.248,0.022,0.268,0.011,0.403,0.026,0.749,0.024,0.848,0.076,-191075.638,-490734.404,-267462.192,0.085,0.113,0.101,0.151,0.148,0.151,0.454,0.527,0.057,0.151,0.0
2548,132.10000610351562,132.10000610351562,131.8000030517578,132.0,2023-03-16 15:10:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.43284608804854,131.86715696370928,132.45333544498547,131.97166760677234,132.48623535478106,131.9937664762736,132.63404514574555,132.08595302319978,133.10264061220937,132.03135688534923,133.22660027157556,132.18379779971352,-0.09067749038544548,-0.04131656055264824,-0.06882412068702592,132.1500015258789,132.1500015258789,132.19166819254556,132.25,132.26250076293945,132.3000030517578,132.69499899546307,132.75,132.02194430033367,132.3000030517578,0.076,0.076,0.152,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.327,0.101,0.342,0.021,0.367,0.005,0.478,0.065,0.828,0.024,0.921,0.139,-145670.857,-319584.483,-191893.224,0.114,0.114,0.145,0.189,0.198,0.227,0.524,0.565,0.017,0.227,1.0
2549,132.0,132.1999969482422,131.89999389648438,132.10000610351562,2023-03-16 15:11:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.4190819511634,131.85592338941277,132.44221508895905,131.9577883442685,132.46670613256475,131.98329691919304,132.62478779235815,132.07521037658714,133.10160015580965,132.0183974027841,133.2239933366166,132.17760480791466,-0.0886591934965395,-0.0434249606730335,-0.051858561154574545,132.1375026702881,132.10000610351562,132.17500178019205,132.1999969482422,132.24583435058594,132.3000030517578,132.69208234151205,132.6999969482422,132.02041653527155,132.3000030517578,0.076,0.076,0.152,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.241,0.185,0.258,0.108,0.277,0.088,0.396,0.019,0.753,0.062,0.844,0.059,-149097.527,-304302.938,-254831.337,0.028,0.0,0.057,0.076,0.11,0.151,0.446,0.452,0.06,0.151,1.0
2550,132.10000610351562,132.1999969482422,132.0,132.1999969482422,2023-03-16 15:12:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.38135107568704,131.86865273901023,132.4300433004365,131.9574593698516,132.44234480675755,131.98765855017604,132.62362529265192,132.0683729983637,133.09493968938958,132.01105793023933,133.22174555279506,132.172652518494,-0.07809106793877163,-0.03960227823888334,-0.024311548502282676,132.12500190734863,132.10000610351562,132.16666793823242,132.1999969482422,132.23750114440918,132.3000030517578,132.68958231608073,132.6999969482422,132.01902764638265,132.3000030517578,0.076,0.0,0.152,0.0,4.506,1.33,0.54,2.001,3.421,5.372,7.746,0.137,0.251,0.174,0.184,0.183,0.161,0.319,0.1,0.672,0.143,0.767,0.021,-169389.524,-333919.171,-543874.482,0.057,0.076,0.025,0.0,0.028,0.076,0.369,0.377,0.137,0.076,0.0
2551,132.1999969482422,132.1999969482422,132.0,132.10000610351562,2023-03-16 15:13:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.31381209808163,131.8861924795551,132.41470439946426,131.94779865229356,132.43418898750642,131.97581467460296,132.62571105969192,132.05428771960493,133.09560841986627,131.99838938286808,133.2221378398249,132.1650602802923,-0.07689774842936004,-0.03627434379996148,-0.022962606044274025,132.10000228881836,132.10000610351562,132.1500015258789,132.1500015258789,132.22916793823242,132.3000030517578,132.6866656621297,132.6999969482422,132.01736098395455,132.3000030517578,0.076,0.076,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.162,0.162,0.238,0.115,0.252,0.094,0.396,0.035,0.748,0.077,0.842,0.049,-171886.572,-364269.251,-575383.162,0.0,0.0,0.038,0.038,0.098,0.151,0.442,0.452,0.063,0.151,0.0
2552,132.1999969482422,132.1999969482422,132.0,132.0,2023-03-16 15:14:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.21130769477378,131.9136961199235,132.41875263221846,131.91875080100908,132.4319248948584,131.94807846207516,132.6328529959123,132.0311460275252,133.09596988701153,131.9820278546877,133.22392951475035,132.1552686053668,-0.0830641787416937,-0.036216992256369415,-0.035987586082001144,132.06250190734863,132.0500030517578,132.1333351135254,132.10000610351562,132.21666781107584,132.3000030517578,132.68374900817872,132.6999969482422,132.01555542416042,132.3000030517578,0.151,0.151,0.0,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.16,0.065,0.316,0.062,0.326,0.039,0.477,0.024,0.823,0.014,0.919,0.117,-159013.267,-364569.802,-366893.148,0.047,0.038,0.101,0.076,0.164,0.227,0.515,0.528,0.012,0.227,1.0
2556,132.0,132.10000610351562,132.0,132.10000610351562,2023-03-16 15:18:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.20690706193227,131.99310133040171,132.3379192156564,131.9120865063895,132.38418869923026,131.92581648875802,132.6077198174579,131.99228018254212,133.07273928262148,131.94325925253477,133.22908507553743,132.12531323989228,-0.06679761121856131,-0.02403663635810594,-0.010030958867048412,132.100004196167,132.10000610351562,132.07500330607095,132.10000610351562,132.17500241597494,132.1999969482422,132.67124913533527,132.6999969482422,132.00833324856228,132.1999969482422,0.076,0.0,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.081,0.081,0.18,0.142,0.215,0.132,0.383,0.082,0.731,0.119,0.847,0.019,-197861.572,-549677.753,-1317023.017,0.0,0.0,0.019,0.0,0.057,0.076,0.431,0.452,0.069,0.076,1.0
2559,132.10000610351562,132.1999969482422,132.10000610351562,132.1999969482422,2023-03-16 15:21:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.2664180231281,131.98358579156917,132.28951278725233,131.93549140891466,132.33894484126387,131.94105851566974,132.58190742471137,131.98609245321833,133.0474203172111,131.92857821794513,133.22999071173635,132.10920753045113,-0.03671580779632677,-0.004456394391821056,0.02085295129799647,132.12500190734863,132.10000610351562,132.11666870117188,132.10000610351562,132.1625016530355,132.1999969482422,132.66291580200195,132.6999969482422,132.00638879140217,132.1999969482422,0.076,0.0,0.076,0.0,4.506,1.33,0.54,2.001,3.421,5.372,7.746,0.05,0.164,0.068,0.2,0.105,0.196,0.288,0.162,0.637,0.206,0.773,0.069,-360162.885,-2966623.726,633863.006,0.057,0.076,0.063,0.076,0.028,0.0,0.349,0.377,0.147,0.0,0.0
2560,132.10000610351562,132.1999969482422,132.0,132.10000610351562,2023-03-16 15:22:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.24100302758126,132.03400231299491,132.24605940900992,131.9539451686268,132.3326182552094,131.93738601725153,132.57844515080765,131.97755521540327,133.03408068025732,131.92391797696922,133.23155208825196,132.10204617834958,-0.03777994594472034,-0.0022419106827195777,0.0066160241536863396,132.1375026702881,132.10000610351562,132.1250025431315,132.10000610351562,132.15833536783853,132.1500015258789,132.65958251953126,132.6999969482422,132.0059721416897,132.1999969482422,0.0,0.076,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.107,0.05,0.11,0.111,0.176,0.123,0.361,0.093,0.702,0.133,0.849,0.002,-349756.419,-5892395.671,1996567.531,0.028,0.0,0.019,0.0,0.044,0.038,0.422,0.452,0.071,0.076,0.0
2561,132.10000610351562,132.10000610351562,132.0,132.0,2023-03-16 15:23:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.2664180231281,131.98358579156917,132.24605940900992,131.9539451686268,132.32891090199928,131.92109367563745,132.57155371147462,131.96444665473632,133.02218486944784,131.91581378777872,133.23435497959863,132.09284326258884,-0.046160826587055226,-0.005134125257762503,-0.016702983557934203,132.12500190734863,132.10000610351562,132.11666870117188,132.10000610351562,132.14583524068198,132.10000610351562,132.65583254496258,132.6999969482422,132.00541659461126,132.1999969482422,0.076,0.076,0.0,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.201,0.012,0.186,0.035,0.249,0.06,0.431,0.027,0.768,0.064,0.926,0.07,-286056.751,-2571131.936,-790377.974,0.095,0.076,0.088,0.076,0.11,0.076,0.494,0.528,0.004,0.151,1.0
2563,132.10000610351562,132.10000610351562,132.0,132.10000610351562,2023-03-16 15:25:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.2664180231281,131.98358579156917,132.2422644587912,131.97024088178497,132.27011707463288,131.93988811335538,132.56148430238642,131.950517040387,132.99222296237625,131.90977593899092,133.23765618656563,132.0791421532781,-0.0422013246184747,-0.007522063815225218,-0.010574957971869026,132.12500190734863,132.10000610351562,132.10833613077799,132.10000610351562,132.12916882832846,132.10000610351562,132.64916591644288,132.6999969482422,132.00416662428114,132.1999969482422,0.0,0.0,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.126,0.088,0.108,0.098,0.129,0.121,0.348,0.113,0.671,0.144,0.854,0.016,-313123.364,-1756267.049,-1249277.599,0.019,0.0,0.006,0.0,0.022,0.0,0.414,0.452,0.073,0.076,0.0
2565,132.0,132.10000610351562,131.89999389648438,132.0,2023-03-16 15:27:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.25440455090407,131.92059850085374,132.24605940900992,131.9539451686268,132.2336383373143,131.94636654549822,132.56038640055698,131.92361506428676,132.9633409268951,131.8986579744721,133.24059093596802,132.061807501532,-0.05219799631720434,-0.01445556524925584,-0.02930868017301691,132.0875015258789,132.10000610351562,132.10000228881836,132.10000610351562,132.11250241597494,132.10000610351562,132.64041589101154,132.6999969482422,132.00249996185303,132.1999969482422,0.0,0.076,0.076,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.192,0.06,0.186,0.035,0.177,0.041,0.423,0.058,0.725,0.077,0.931,0.047,-252983.27,-913243.123,-450478.52,0.066,0.076,0.076,0.076,0.085,0.076,0.483,0.528,0.002,0.151,1.0
2567,132.10000610351562,132.10000610351562,132.0,132.10000610351562,2023-03-16 15:29:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.16601996633764,131.9589876630569,132.2297663322988,131.9577393897471,132.23226784398014,131.9577376491839,132.53846823350764,131.91753396375796,132.93275243958036,131.8952468279978,133.24156246300964,132.04883609656065,-0.04208216609484339,-0.013128663035167066,-0.0070005944037347945,132.06250381469727,132.10000610351562,132.10000228881836,132.10000610351562,132.09583600362143,132.10000610351562,132.6324992497762,132.6999969482422,132.00041664971246,132.1999969482422,0.0,0.0,0.076,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.05,0.107,0.098,0.108,0.1,0.108,0.331,0.138,0.626,0.155,0.857,0.039,-314009.711,-1006295.42,-1887082.712,0.028,0.0,0.0,0.0,0.003,0.0,0.401,0.452,0.075,0.076,0.0
2568,132.10000610351562,132.10000610351562,131.89999389648438,132.0,2023-03-16 15:30:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.1569140734556,131.94309203006003,132.2297663322988,131.9577393897471,132.23226784398014,131.9577376491839,132.52489823105512,131.9111039662105,132.9156156114226,131.89238365615552,133.24358900911426,132.04040952604197,-0.04586422116173594,-0.013923531179255237,-0.017103003755607915,132.0500030517578,132.0500030517578,132.09166844685873,132.10000610351562,132.08333587646484,132.10000610351562,132.62791589101155,132.6999969482422,131.99916665818955,132.1999969482422,0.076,0.076,0.076,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.119,0.043,0.174,0.032,0.176,0.032,0.396,0.067,0.689,0.082,0.933,0.031,-287906.043,-948135.368,-771894.253,0.038,0.038,0.069,0.076,0.063,0.076,0.473,0.528,0.001,0.151,1.0
2569,132.0,132.10000610351562,131.89999389648438,132.10000610351562,2023-03-16 15:31:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.16601996633764,131.9589876630569,132.2297663322988,131.9577393897471,132.23226784398014,131.9577376491839,132.50760747986712,131.91239496153915,132.90125844308767,131.8907410686311,133.24338083990727,132.03421779290522,-0.04032700566406788,-0.012423709592971365,-0.006424423247835875,132.06250381469727,132.10000610351562,132.08333587646484,132.10000610351562,132.08750279744467,132.10000610351562,132.62499923706054,132.6999969482422,131.99819444020588,132.1999969482422,0.076,0.0,0.152,0.0,4.427,1.253,0.615,2.076,3.494,5.443,7.816,0.05,0.107,0.098,0.108,0.1,0.108,0.308,0.142,0.603,0.159,0.858,0.05,-327672.067,-1063389.552,-2056315.803,0.028,0.0,0.013,0.0,0.009,0.0,0.396,0.452,0.077,0.076,0.0
2570,132.10000610351562,132.10000610351562,131.89999389648438,132.0,2023-03-16 15:32:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.1569140734556,131.94309203006003,132.23126075907726,131.9437442000292,132.21916690609956,131.95083889224028,132.49137060096646,131.90863184043977,132.8880307848261,131.88596884896296,133.24423635088942,132.02616233075122,-0.04350685926496567,-0.013011532456930493,-0.015362823912766999,132.0500030517578,132.0500030517578,132.06666946411133,132.10000610351562,132.08333587646484,132.10000610351562,132.62166589101156,132.6999969482422,131.996944448683,132.1999969482422,0.076,0.076,0.076,0.0,4.348,1.177,0.69,2.15,3.567,5.515,7.886,0.119,0.043,0.175,0.043,0.166,0.037,0.371,0.069,0.668,0.086,0.934,0.02,-303500.434,-1014584.654,-859317.034,0.038,0.038,0.05,0.076,0.063,0.076,0.469,0.528,0.002,0.151,0.0
2571,132.0,132.10000610351562,131.8000030517578,131.8000030517578,2023-03-16 15:33:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.21071166159734,131.81429367897883,132.2716470904097,131.86585748722703,132.25467864129567,131.88532685186837,132.48568502947137,131.88631753400517,132.88460008487075,131.86939954891832,133.24799272971742,132.0136060251654,-0.06145656540164168,-0.020331186538125098,-0.04960980286290351,132.0125026702881,132.0,132.0333366394043,132.0500030517578,132.0750026702881,132.10000610351562,132.6174992243449,132.6999969482422,131.99541668362087,132.1999969482422,0.152,0.227,0.0,0.0,4.19,1.023,0.841,2.298,3.713,5.658,8.025,0.311,0.011,0.357,0.05,0.344,0.065,0.518,0.065,0.816,0.053,1.087,0.162,-214560.411,-648365.18,-265773.305,0.161,0.152,0.177,0.189,0.208,0.227,0.616,0.678,0.148,0.303,0.0
